	1	2	3	4	5	6	7	8	9	10	11	12
cell585	0.077589	0.016063303	0.08554113	0.018796593	0.0	0.5902477	0.0	0.0068019084	0.07086148	0.08871354	0.014802459	0.025526538
cell586	0.076949924	0.06145158	0.046237495	0.0	0.07872587	0.6009281	0.05866761	0.0	0.06284174	0.0	0.0048475363	0.00029778015
cell587	0.069185026	0.031200934	0.04797125	0.08447969	0.15184756	0.39284045	0.0	0.041329008	0.0	0.13780284	0.00025234988	0.035670735
cell588	0.10659405	0.020630738	0.047325168	0.041116845	0.060149323	0.5850048	0.07133667	0.0	0.07650127	0.0	0.029379148	0.0
cell589	0.03890187	0.09911421	0.06962876	0.03835815	0.024106985	0.499975	0.04356295	0.038278077	0.037180457	0.07476689	0.014035437	0.031991355
cell590	0.07999117	0.04029839	0.07644268	0.06079763	0.0218222	0.4556276	0.04673544	0.05903645	0.07188637	0.019438382	0.0108338	0.051650148
cell591	0.0	0.07751319	0.055750243	0.007567914	0.029594721	0.57966125	0.031145908	0.0684838	0.07276767	0.0	0.020496678	0.0662337
cell592	0.051898587	0.030040191	0.07372134	0.07274076	0.042698976	0.50613564	0.032233767	0.036304984	0.07420496	0.0022011464	0.0028566266	0.08187202
cell593	0.033401888	0.033251688	0.07826841	0.08099602	0.051702086	0.51770353	0.06282706	0.047087375	0.0	0.03806621	0.031504482	0.036966868
cell594	0.02379724	0.07188647	0.03907012	0.1426376	0.043893173	0.4480771	0.03803587	0.07077374	0.0	0.034827564	0.0	0.08313766
cell595	0.03202408	0.04982447	0.07390954	0.054558374	0.028256722	0.5465806	0.0	0.036283802	0.06415311	0.050993923	0.021320036	0.06675821
cell596	0.0	0.13491267	0.015103268	0.02906623	0.0	0.576652	0.009608453	0.0	0.18716016	0.0	0.036204975	0.010594743
cell597	0.07992465	0.09044765	0.08227711	0.070368804	0.0017538574	0.47275883	0.024268966	0.03417332	0.053422425	0.07064606	0.011494147	0.0
cell598	0.061546985	0.03505966	0.0914273	0.046572413	0.059028618	0.5293034	0.017011859	0.014127644	0.0	0.095232904	0.025353987	0.014196652
cell599	0.08083932	0.032988224	0.04255034	0.13065165	0.0	0.45659435	0.07271091	0.0	0.11663462	0.0	0.0	0.07617714
cell600	0.021218501	0.06538756	0.1508555	0.04129142	0.049551547	0.5128799	0.002047664	0.121691294	0.016751846	0.0	0.001866867	0.0008871086
cell601	0.027361145	0.027340656	0.0024437679	0.036300156	0.08808662	0.53313327	0.01306817	0.06250808	0.08778034	0.0	0.0	0.14049229
cell602	0.07627103	0.057346176	0.061606023	0.04134661	0.053424813	0.560966	0.06387046	0.02961421	0.008692159	0.030045345	0.0030691423	0.0
cell603	0.040976882	0.10382185	0.03807054	0.048239157	0.04947205	0.55173755	0.0	0.005321971	0.015533439	0.019892016	0.0	0.11601134
cell604	0.077816956	0.08709587	0.08627083	0.04823698	0.05978786	0.50509375	0.0	0.015937671	0.0	0.09570893	0.0	0.012783802
cell605	0.049628228	0.021218896	0.0337998	0.0683501	0.033515926	0.47140235	0.018271416	0.024214698	0.041150287	0.009887954	0.16038677	0.048310533
cell606	0.01066375	0.0745006	0.05585897	0.06289652	0.0	0.50500846	0.017440174	0.046937462	0.08107504	0.06619512	0.018054985	0.08054956
cell607	0.07934021	0.10255592	0.07826288	0.05931347	0.044613317	0.5293189	0.0	0.015166292	0.02171651	0.049558725	0.034220766	0.0
cell608	0.0050785914	0.064081445	0.06948039	0.08174877	0.057155114	0.5021568	0.04667735	0.018913228	0.07585774	0.019304853	0.024522353	0.03214791
cell609	0.041426506	0.061495744	0.02146643	0.07146649	0.08131752	0.5245627	0.052925974	0.037707634	0.09223606	0.009291953	0.018365482	0.003057908
cell610	0.012294234	0.016500615	0.0062095346	0.036418173	0.040484626	0.39027682	0.04254984	0.07752237	0.0	0.0	0.32326448	0.05018292
cell611	0.10611411	0.10788605	0.12208619	0.07468287	0.041478608	0.39204365	0.012056186	0.017265832	0.008365653	0.0	0.037516203	0.07419513
cell612	0.05632097	0.04710851	0.11213716	0.10194963	0.073674954	0.4321124	0.032132607	0.07198843	0.0	0.05438904	0.012787342	0.0
cell613	0.053983882	0.046383392	0.054334175	0.05370333	0.0065084123	0.5565143	0.069903314	0.05956019	0.05651938	0.0	0.004745522	0.03758705
cell614	0.07207223	0.02967842	0.06394537	0.040381353	0.02615255	0.5790487	0.08440149	0.008819932	0.085503	0.0	0.0	0.034761142
cell615	0.042647675	0.07468587	0.025640143	0.059996407	0.103211164	0.5656438	0.04858419	0.02612234	0.0	0.0	0.030432606	0.02084094
cell616	0.04231506	0.10002061	0.11336544	0.03769046	0.0	0.4868443	0.012243861	0.0042814966	0.0	0.12645093	0.09297593	0.0
cell617	0.039602768	0.045806944	0.008976763	0.046370927	0.053732257	0.56510407	0.020882469	0.030003093	0.015583682	0.09480022	0.02514543	0.058831446
cell618	0.08225936	0.03223552	0.03427138	0.074752815	0.06456873	0.47924763	0.005711928	0.0143537605	0.07278775	0.10420205	0.033550728	0.0
cell619	0.041535538	0.054673303	0.18447883	0.08396902	0.108055286	0.41255024	0.016513092	0.018617298	0.0152575215	0.060187384	0.0	0.0
cell620	0.047429472	0.021691874	0.06129588	0.08172349	0.079569705	0.49119574	0.011031075	0.023393491	0.07277668	0.054731287	0.008720104	0.0748469
cell621	0.036906395	0.023693692	0.047546938	0.042450827	0.0	0.46636176	0.053463172	0.04299227	0.21259786	0.018316416	0.02630836	0.037995107
cell622	0.016969893	0.07129886	0.032662004	0.0679252	0.047210816	0.5495401	0.029007286	0.021799652	0.09738053	0.04522586	0.01809978	0.016337426
cell623	0.052104786	0.03470836	0.0242597	0.06974505	0.0	0.5762016	0.056166664	0.017286956	0.07783618	0.033601746	0.0037098087	0.050384473
cell624	0.019013926	0.06409891	0.04320242	0.054664746	0.034263313	0.564469	0.056327168	0.085320644	0.016848383	0.010315817	0.014937038	0.041054323
cell625	0.074580885	0.11751261	0.065017715	0.04807295	0.07514514	0.49889705	0.030345595	0.04507992	0.017660338	0.025878206	0.005241755	0.0
cell626	0.0823449	0.017846402	0.03081749	0.0	0.053887397	0.5493673	0.060042396	0.009730569	0.075927176	0.0	0.016963016	0.08449853
cell627	0.061310858	0.0	0.008913695	0.0011372066	0.08058736	0.7276463	0.0	0.0	0.0	0.040246896	0.0	0.079309136
cell628	0.0	0.030111464	0.0	0.040619254	0.10084158	0.63101697	0.0	0.015871989	0.0	0.1571826	0.0	0.02758945
cell629	0.0853424	0.054655537	0.042335115	0.03959809	0.077557735	0.47723562	0.047775466	0.034529794	0.049201984	0.00985014	0.0170458	0.09875286
cell630	0.0	0.03017688	0.17373428	0.090507165	0.060512915	0.39780295	0.053045128	0.030294163	0.069764264	0.0	0.09057342	0.017919907
cell631	0.040759478	0.08554619	0.045942497	0.10534717	0.0	0.4374063	0.04666786	0.05601663	0.12662242	0.017367758	0.024985278	0.0108853625
cell632	0.040748768	0.10985555	0.043156352	0.092012785	0.062617645	0.49793816	0.020702027	0.0	0.038295195	0.0714448	0.022461422	0.005958767
cell633	0.062252086	0.0	0.021183226	0.014150834	0.008463828	0.55385417	0.0	0.008357665	0.075512834	0.10747884	0.0	0.16311826
cell634	0.06461501	0.122149765	0.08532354	0.054184966	0.025367353	0.4367469	0.05917728	0.024027321	0.0398237	0.046785142	0.02111815	0.010292494
cell635	0.07283449	0.07515059	0.03726728	0.08647571	0.06997832	0.52005947	0.018796848	0.0020853446	0.006586314	0.08548571	0.0	0.042942163
cell636	0.039235536	0.058730423	0.079718344	0.09475762	0.04950583	0.44457152	0.016439814	0.044237986	0.019183513	0.033489015	0.029997488	0.07651615
cell637	0.004028746	0.02776988	0.027141608	0.055468705	0.001520632	0.408689	0.011825974	0.019029757	0.072247654	0.05437441	0.2733546	0.041579913
cell638	0.035212047	0.03444439	0.08049615	0.037997942	0.0040828898	0.60018873	0.0028837582	0.0	0.10654409	0.06748441	0.010366343	0.0034259325
cell639	0.05352038	0.055531856	0.07911429	0.04905777	0.021278024	0.54986197	0.016038984	0.0	0.0059983097	0.074317254	0.020167338	0.07521629
cell640	0.05478355	0.016257228	0.040593177	0.033141155	0.008563809	0.521789	0.04793799	0.035521947	0.103609376	0.042984374	0.0	0.10343916
cell641	0.04697323	0.020827623	0.0	0.0	0.0	0.49661392	0.0036713756	0.0	0.29194087	0.015376555	0.0	0.12927912
cell642	0.0030879541	0.14185992	0.0	0.0030470877	0.0	0.58850616	0.07673989	0.077289835	0.13254578	0.0	0.0	0.0
cell643	0.0130470125	0.0	0.06695417	0.01163269	0.14453134	0.6414348	0.13662678	0.0	0.0	0.0	0.0	0.016135983
cell644	0.0247738	0.03777741	0.031016815	0.08607526	0.0	0.53787696	0.007189332	0.03780517	0.08165543	0.09462574	0.00812344	0.063888244
cell645	0.06292689	0.04550788	0.057484675	0.04778772	0.02075496	0.5438063	0.048919875	0.05077432	0.029463517	0.024970906	0.03266779	0.05712882
cell646	0.040795755	0.10941575	0.08616049	0.0028511113	0.0360214	0.5222721	0.04011572	0.0024594963	0.06720778	0.04627928	0.025693966	0.005445286
cell647	0.062991336	0.038448274	0.045161963	0.019545395	0.025592899	0.54646444	0.008646543	0.0	0.019203356	0.021736642	0.0060829935	0.19470729
cell648	0.048197106	0.047854684	0.053870358	0.04261456	0.05393704	0.5259684	0.034311946	0.030175846	0.037749827	0.015411407	0.01135279	0.075106055
cell649	0.015630076	0.054459892	0.032207884	0.031527832	0.035023816	0.6340252	0.11551928	0.03755312	0.02835762	0.0	0.0	0.014082253
cell650	0.015972208	0.021075785	0.05703852	0.033796214	0.06467019	0.5996218	0.06534033	0.026921455	0.0051893024	0.04695933	0.0	0.03836455
cell651	0.062495116	0.024265252	0.07816823	0.031252895	0.009755008	0.5478534	0.059077688	0.044008464	0.07122914	0.035220943	0.009643597	0.029116547
cell652	0.055836406	0.07483666	0.05584409	0.062497385	0.06234714	0.5120023	0.08896688	0.028991181	0.006238356	0.0	0.0030499082	0.05147732
cell653	0.024855807	0.06604274	0.06634906	0.08134182	0.08410121	0.52943796	0.0	0.03602963	0.0	0.0668746	0.0	0.049915146
cell654	0.0	0.010287136	0.08174999	0.06317729	0.0	0.48404086	0.06152418	0.0	0.013613462	0.026136488	0.21973076	0.036635153
cell655	0.07465542	0.060376678	0.044492394	0.038474325	0.045840096	0.5396524	0.028447745	0.044453856	0.02129082	0.03630582	0.020662865	0.042215973
cell656	0.03111382	0.017841117	0.04149517	0.059921533	0.05507037	0.6191504	0.05815371	0.0333041	0.013683806	0.034850862	0.00753183	0.024445802
cell657	0.053791143	0.106533304	0.010860993	0.083458595	0.026202869	0.5232515	0.0	0.05261006	0.0023759205	0.0915058	0.034424096	0.0
cell658	0.0	0.10048521	0.078711145	0.11559995	0.09388589	0.48506916	0.02721321	0.028163057	0.024612138	0.008697161	0.014079595	0.0
cell659	0.014403797	0.0	0.029524637	0.003826185	0.061847337	0.68119115	0.0	0.0659821	0.0	0.0051524746	0.011299852	0.13700366
cell660	0.016815536	0.010278255	0.08746547	0.038065076	0.103295736	0.48440015	0.07954094	0.038764283	0.033103265	0.0	0.016796976	0.10545926
cell661	0.07766719	0.06931246	0.056571636	0.01967378	0.019011572	0.5104213	0.09112099	0.0040612756	0.0	0.08250928	0.045315463	0.034979567
cell662	0.039968535	0.042761717	0.084797226	0.026337387	0.028231505	0.5571642	0.039677043	0.0017867772	0.04030203	0.006508599	0.070248306	0.0769719
cell663	0.07017454	0.046143908	0.056974847	0.061904825	0.030846957	0.5992591	0.053808313	0.0	0.026867397	0.018342797	0.0048985984	0.037829913
cell664	0.050519414	0.03342054	0.10449505	0.04884369	0.060654324	0.509405	0.0	0.05994678	0.0	0.13549533	0.0	0.0
cell665	0.034942027	0.1062764	0.086118914	0.082227975	0.021111844	0.49961105	0.07583092	0.007108238	0.02899286	0.02248271	0.010754989	0.023382392
cell666	0.06931783	0.0	0.014351704	0.005302182	0.013370348	0.55982417	0.00039706336	0.0	0.06421967	0.08816603	0.0	0.18599993
cell667	0.07218317	0.056134194	0.058687743	0.0482118	0.071563624	0.4952011	0.06434558	0.03741899	0.035978302	0.06339473	0.0016535394	0.0041500446
cell668	0.066059485	0.060725853	0.018043347	0.09327531	0.073041975	0.51507384	0.04539521	0.008586587	0.0305203	0.034453325	0.0	0.076890625
cell669	0.08001547	0.09536713	0.0	0.07222112	0.0	0.5747979	0.010128113	0.0	0.038139474	0.0573517	0.043238413	0.052422088
cell670	0.08206384	0.064506024	0.11761083	0.048954196	0.04475599	0.43267763	0.05820871	0.024915302	0.018683458	0.04072132	0.0	0.053668123
cell671	0.045512296	0.0195064	0.04933591	0.12451077	0.06591243	0.5225043	0.03496618	0.033793546	0.0	0.03008226	0.012035297	0.07233491
cell672	0.059302144	0.080858655	0.059308983	0.06293237	0.11891052	0.46753317	0.0101996055	0.022183502	0.028594768	0.031329427	0.02232269	0.033511523
cell673	0.04003415	0.023034321	0.051538717	0.07236679	0.059990466	0.47822824	0.03600603	0.016389975	0.073131844	0.0	0.027155431	0.14880891
cell674	0.061125886	0.02483844	0.09933383	0.06213556	0.010033319	0.48120034	0.06728364	0.02122602	0.057133127	0.0001562208	0.013489607	0.08621747
cell675	0.053852845	0.056727212	0.041605987	0.07433206	0.009187073	0.5198106	0.02424992	0.0478937	0.047448277	0.0022434213	0.028807765	0.07170448
cell676	0.019534793	0.02292431	0.0	0.013579384	0.0	0.63979375	0.033957303	0.0306874	0.11389825	0.026540095	0.030625358	0.066139385
cell677	0.0072877724	0.1532354	0.04598106	0.07136329	0.0	0.5334901	0.060999595	0.007184013	0.11126503	0.0	0.024446141	0.0
cell678	0.045014597	0.0063432474	0.08433599	0.12023918	0.073286176	0.4747166	0.015063745	0.04106967	0.0	0.03482734	0.028592147	0.06513956
cell679	0.023383625	0.057718936	0.08084746	0.05864767	0.0040426073	0.63412994	0.03253637	0.0	0.009121885	0.071040556	0.0	0.029246496
cell680	0.044218305	0.06763517	0.05272288	0.16851492	0.050510034	0.384955	0.0	0.010734338	0.0	0.14630702	0.015035869	0.05445213
cell681	0.0	0.0	0.06932686	0.008724796	0.0	0.7327674	0.0	0.0	0.085552625	0.0	0.032371756	0.11267267
cell682	0.011437371	0.06293044	0.061626434	0.078888506	0.043531902	0.64275223	0.03820545	0.03185274	0.0	0.033967126	0.0046660095	0.018716991
cell683	0.0721635	0.10511803	0.05107738	0.0834617	0.0613185	0.45583758	0.035337586	0.054556794	0.015505431	0.045242306	0.011319036	0.0
cell684	0.08478175	0.061673753	0.09917259	0.03360934	0.025921347	0.45212284	0.060319606	0.0	0.058287736	0.106527716	0.013842469	0.020169837
cell685	0.056988962	0.072591014	0.036645114	0.07238968	0.0	0.4213052	0.0016131094	0.0	0.1273065	0.06305024	0.0013763765	0.11348463
cell686	0.04836318	0.041692212	0.014643323	0.06813327	0.022813119	0.4746381	0.0	0.009259201	0.0070031597	0.057370838	0.17615196	0.061905302
cell687	0.04301777	0.10472522	0.0	0.08798017	0.0	0.57083446	0.03176541	0.039494082	0.048431985	0.05801339	0.003957143	0.0
cell688	0.09000014	0.07817449	0.049778346	0.082733825	0.03819454	0.4388234	0.062088028	0.019635012	0.08932907	0.038349222	0.007844414	0.0
cell689	0.03911879	0.041442484	0.036558457	0.05227514	0.0	0.59457105	0.08313541	0.030254558	0.1114108	0.03286006	0.0050722677	0.0
cell690	0.028980674	0.060448408	0.01148041	0.08409097	0.016287008	0.5320527	0.05495765	0.08701308	0.0	0.011437378	0.06236102	0.045383465
cell691	0.069580175	0.078163095	0.10952983	0.108894385	0.052321583	0.39115435	0.037936963	0.010380687	0.016971137	0.016653791	0.009124316	0.07067723
cell692	0.045427907	0.04387209	0.0	0.053491555	0.031684525	0.4879881	0.0	0.099972084	0.098715976	0.07537573	0.015076578	0.05682463
cell693	0.08782216	0.071344286	0.084019035	0.07754492	0.051070873	0.41776735	0.07472518	0.036978025	0.03237209	0.047478613	0.005421034	0.01946651
cell694	0.0514194	0.05245401	0.13710462	0.044176646	0.04730302	0.44058302	0.016223097	0.053347494	0.0	0.078479566	0.0	0.077468075
cell695	0.033837993	0.09607169	0.052936416	0.055677436	0.1157356	0.5188235	0.0297364	0.06064388	0.0	0.0	0.0	0.03339772
cell696	0.07302424	0.07638177	0.040037908	0.015914943	0.053207703	0.5211764	0.0034046858	0.0	0.13380913	0.0	0.018745063	0.057872716
cell697	0.0	0.0059235594	0.033376373	0.0	0.0019151897	0.5644235	0.11429696	0.0045915237	0.08270361	0.0	0.124107905	0.08029992
cell698	0.021310318	0.0	0.052503888	0.038318712	0.078175254	0.47321248	0.024887018	0.04170502	0.006569294	0.08784571	0.17639472	7.2534036e-05
cell699	0.04967725	0.033522833	0.07017913	0.08231104	0.056052644	0.49610272	0.009077758	0.049202077	0.0019111694	0.06748488	0.016330706	0.049082525
cell700	0.0093139745	0.019060774	0.05767816	0.03317855	0.070512	0.44933522	0.02794701	0.052383028	0.0	0.036759887	0.17700252	0.060645815
cell701	0.04826325	0.076866716	0.044451367	0.04731731	0.05011767	0.514672	0.046167146	0.031100048	0.061123908	0.02888175	0.047036946	0.00819434
cell702	0.018483976	0.059883352	0.054905202	0.10091828	0.047197875	0.5146834	0.018860169	0.037822846	0.08753481	0.03805612	0.019233838	0.0
cell703	0.010595325	0.0033180558	0.039989557	0.004080207	0.09599506	0.5383546	0.034049407	0.049237154	0.051705137	0.045385204	0.0022882503	0.090563
cell704	0.06607643	0.07829453	0.045593858	0.068022534	0.06494851	0.5162069	0.0530311	0.022492863	0.020816071	0.052834854	0.010885823	0.01817981
cell705	0.0	0.035012014	0.018717991	0.063576676	0.017853959	0.502612	0.017922945	0.0	0.019422729	0.019837197	0.28314096	0.023053108
cell706	0.05099974	0.049732983	0.06657683	0.048183605	0.06548796	0.49005583	0.021536296	0.04341292	0.058140308	0.07253337	0.015495817	0.0
cell707	0.07894452	0.021372756	0.04613253	0.04374538	0.06356993	0.5380908	0.077892646	0.026409926	0.018572116	0.014133474	0.009425466	0.061510216
cell708	0.026782198	0.044643674	0.019359142	0.14407167	0.05161245	0.4262805	0.06402292	0.006863005	0.066936135	0.024208423	0.0041778353	0.10418548
cell709	0.04325693	0.046812158	0.049237963	0.08334256	0.048748087	0.57770383	0.021471247	0.0	0.0	0.0	0.025057038	0.07951698
cell710	0.05822288	0.00012267784	0.08941686	0.078848206	0.046665557	0.51441854	0.02440274	0.025281454	0.0	0.020495279	0.03875722	0.11697103
cell711	0.016185507	0.061036237	0.0	0.0	0.042827323	0.6317344	0.08790832	0.048655704	0.032134194	0.0	0.042260937	0.02896647
cell712	0.014125294	0.05395631	0.047970213	0.036155406	0.085870296	0.5680538	0.031096978	0.050285026	0.050656784	0.03851202	0.00062413426	0.040371858
cell713	0.0	0.0	0.04940333	0.048162952	0.01656228	0.5201053	0.0	0.0	0.003688997	0.0	0.332368	0.027195519
cell714	0.040706053	0.028708335	0.018436324	0.045432277	0.07817513	0.6234829	0.06585647	0.0	0.012371775	0.008504543	0.011100795	0.06709018
cell715	0.03795855	0.025202544	0.04825501	0.073174104	0.06833029	0.52462643	0.04601334	0.06678109	0.012487968	0.007074091	0.012132577	0.07399096
cell716	0.06009157	0.108159825	0.0209878	0.07259439	0.07600141	0.50106376	0.033032943	0.06284262	0.0032882513	0.055564668	0.017491274	0.0043100114
cell717	0.05144124	0.05051284	0.06970788	0.056620404	0.04905374	0.44853982	0.017655196	0.0353113	0.0378138	0.119067855	0.0	0.09336929
cell718	0.047995526	0.014409361	0.012992472	0.06420675	0.0	0.7859845	0.00037002875	0.029257473	0.014677981	0.0014431332	0.016410537	0.019497268
cell719	0.066008605	0.056309607	0.06823878	0.038420867	0.015537672	0.5348423	0.06809473	0.054098602	0.04769757	0.0057691615	0.029473243	0.013025194
cell720	0.108887084	0.087154165	0.06143044	0.06202133	0.013735758	0.46170318	0.025739416	0.021819605	0.040098198	0.03453529	0.03083902	0.025236282
cell721	0.03709878	0.066343084	0.054346256	0.10149915	0.041158672	0.5466882	0.044677574	0.020269096	0.04163233	0.020036131	0.024825688	0.018962333
cell722	0.027394332	0.034740586	0.06864907	0.05662307	0.07960079	0.52186924	0.01229692	0.034784477	0.025235077	0.051145636	0.018094696	0.06120145
cell723	0.05746955	0.053119432	0.038889278	0.060601313	0.028399091	0.5404669	0.06514801	0.033454772	0.07099355	0.0404721	0.012895145	0.0
cell724	0.034643978	0.048583157	5.5194855e-06	0.02770016	0.1049239	0.4863931	0.052248783	0.066271834	0.070865214	0.07996778	0.01146272	0.0
cell725	0.06591029	0.06391689	0.02484715	0.02365484	0.03790506	0.43012968	0.0	0.040202904	0.0	0.060530934	0.16073373	0.077240676
cell726	0.06471371	0.06912034	0.078293815	0.052722476	0.02349355	0.5389959	0.049717467	0.04234224	0.032187548	0.022620622	0.0077260183	0.0
cell727	0.013660313	0.114327915	0.040092625	0.057295833	0.0	0.551126	0.0	0.023469629	0.09261058	0.05644164	0.01980938	0.0
cell728	0.048298623	0.04847837	0.07643312	0.03135044	0.0	0.56445855	0.0011126947	0.03467353	0.07769651	0.05166723	0.012293216	0.050995257
